Trial#,Year,State,Site,Site_Prod,Plot_ID,Block,N_Trt,Plant_N,Side_N,Plant_N_SI,Side_N_SI,Plot_ha,Plnt_Pop,VTPwet,Vtsubwet,Vtsubdry,VT_TissN,VTPM,VTPdry,VTNC,VTBdryY,VTN,PMPwet,PMsubwet,PMsubdry,PMGdry,PMCdry,PM_TissN,PM_GrainN,PMPM,PMPdry,VN,GN,CN,PMN,CHI,HI,GRwt,GRM,Yield_SY,Yield_Bu,GYdry,CYdry,VYdry,TotdryM,V5Pdry,V5_TissN,V5NC,V5BdryY,V5N,V9Pwet,V9subwet,V9subdry,V9_TissN,V9PM,V9Pdry,V9NC,V9BdryY,V9N,R4Pwet,R4subwet,R4subdry,R4_TissN,R4PM,R4Pdry,R4NC,R4BdryY,R4N,Comments
1,2014,IA,Ames,Low,415,4,6,200,0,225,0,0.00418,36590,710,.,.,2.16,0.0,710.0,15.3,10690.4,230.9,1380,453.3,263.56,950.93,124.87,1.11,1.19,41.9,802.4,115.4,146.6,12.6,274.5,0.884,0.506,63.333,20.2,14575.7,232.4,12316.5,1617.3,10392.3,24326.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,2014,IA,Ames,Low,416,4,14,40,240,45,270,0.00418,36203,625,.,.,2.29,0.0,625.0,14.3,9311.0,213.2,1620,469,219.81,932.9,116.2,1.1,1.23,53.1,759.3,113.9,156.5,13,283.3,0.889,0.516,65.9662,20.8,15053.4,240,12720.1,1584.4,10352.5,24657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,101,1,2,40,0,45,0,0.00093,31799,560,.,.,1.3,0.0,560.0,7.3,7327.7,95.3,1500,631.4,297.97,787.81,106.89,0.8,0.92,52.8,707.9,53.9,68.9,5.9,128.7,0.881,0.492,9.76552157291421,28.7287119213241,8865.9,141.4,7491.7,1016.5,6731.6,15239.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,102,1,3,80,0,90,0,0.00093,31363,650,.,.,1.52,0.0,650.0,9.9,8388.9,127.5,1400,545.8,275.92,801.19,109.71,0.84,0.94,49.4,707.7,66.6,84.3,7.2,158.2,0.88,0.495,11.6093646781025,28.1962978906586,10618.6,169.3,8972.7,1228.7,7926.2,18127.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,103,1,9,40,40,45,45,0.00093,30492,460,.,.,1.3,0.0,460.0,6.0,5771.8,75.0,1120,470.1,233.79,655.73,92.47,0.84,1.04,50.3,557,67.7,98.6,8,174.3,0.876,0.502,12.6309216222932,30.2532833020638,11222.1,179,9482.6,1337.2,8054.9,18874.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,104,1,14,40,240,45,270,0.00093,31799,535,.,.,1.6,0.0,535.0,8.6,7000.6,112.0,1440,438.5,216.58,842.12,115.88,1.03,1.2,50.6,711.2,88.1,121.5,10.1,219.7,0.879,0.504,13.5631854207269,30.6233263909551,11986.4,191.1,10128.5,1393.7,8554.3,20076.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,105,1,16,80,160,90,180,0.00093,32670,575,.,.,1.76,0.0,575.0,10.1,7730.1,136.1,1700,674.3,296.4,1039.29,128.21,1.03,1.11,56,747.3,80,119.8,9.6,209.4,0.89,0.543,14.8805063436152,32.5940070505288,12777,203.7,10796.6,1331.9,7762.9,19891.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,106,1,13,40,200,45,225,0.00093,31363,555,.,.,1.41,0.0,555.0,7.8,7162.8,101.0,1760,607.6,263.17,1029.5,127.5,0.94,1.14,56.7,762.3,77.6,127.1,9.8,214.5,0.89,0.536,15.2051146000655,31.886561577773,13192.8,210.4,11147.9,1380.6,8254.6,20783.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,107,1,10,40,80,45,90,0.00093,33106,605,.,.,1.26,0.0,605.0,7.6,8241.9,103.8,1360,550.9,263.99,911.31,113.99,0.84,1.09,52.1,651.7,62.3,113.1,8.4,183.9,0.889,0.543,14.4840373011958,33.446033810143,12279.4,195.8,10376.1,1297.9,7420.3,19094.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,108,1,5,160,0,180,0,0.00093,33977,520,.,.,1.73,0.0,520.0,9.0,7270.4,125.8,1600,611.8,268.61,968.92,121.28,1,1.15,56.1,702.5,86,136.4,10.7,233.1,0.889,0.54,16.1837195114774,31.911496350365,14036.7,223.8,11861,1484.6,8599.4,21945.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,109,1,1,0,0,0,0,0.00093,32670,455,.,.,0.9,0.0,455.0,4.1,6116.9,55.1,860,438.6,234.22,461.25,73.6,0.71,0.97,46.6,459.3,33.3,45.7,3.8,82.8,0.862,0.464,5.67688968915741,22.9150535185607,5574.3,88.9,4710.3,751.6,4689.9,10151.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,110,1,4,120,0,135,0,0.00093,30928,760,.,.,1.64,0.0,760.0,12.5,9672.3,158.6,1600,718.7,326.95,947.29,126.71,0.99,1.05,54.5,727.9,80.3,110.9,9.2,200.4,0.882,0.526,13.4769291776431,27.2143890093999,12495.4,199.3,10558.6,1412.3,8112.9,20083.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,111,1,12,40,160,45,180,0.00093,27007,640,.,.,1.5,0.0,640.0,9.6,7112.6,106.7,1620,705.9,309.88,1064.63,132.77,0.96,1.11,56.1,711.2,63.5,109.9,8.3,181.7,0.889,0.558,13.9282214801168,33.9759935319361,11714.2,186.8,9898.5,1234.4,6612,17744.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,112,1,11,40,120,45,135,0.00093,31363,685,.,.,1.56,0.0,685.0,10.7,8840.6,137.9,1600,600.9,263.12,1028.81,127.99,0.83,1.07,56.2,700.6,64.9,122.9,9,196.8,0.889,0.554,15.4721733026342,31.0419182335691,13591,216.7,11484.4,1428.7,7820.7,20733.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,113,1,15,80,80,90,90,0.00093,30492,635,.,.,1.53,0.0,635.0,9.7,7967.6,121.9,1920,626.3,255.2,1055.08,134.92,0.9,1.13,59.3,782.3,69.4,117.5,9,195.8,0.887,0.535,14.4679948623157,33.2365346055452,12304.4,196.2,10397.2,1329.6,7709.6,19436.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,114,1,6,200,0,225,0,0.00093,31799,720,.,.,1.77,0.0,720.0,12.7,9421.3,166.8,1480,601.6,276.98,866.3,98.7,0.95,1.07,54,681.4,81.7,116.9,9.5,208.1,0.898,0.526,14.8033744801127,31.4230521571153,12931.6,206.2,10927.2,1245,8594.9,20767.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,115,1,7,240,0,270,0,0.00093,30928,720,.,.,1.53,0.0,720.0,11.0,9163.2,140.2,1640,631.7,273.84,981.77,125.53,0.93,1.18,56.7,710.9,76.2,133.5,10.1,219.8,0.887,0.54,14.9128707865604,29.5051277877259,13391.6,213.5,11315.9,1446.9,8194.2,20957,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,116,1,8,280,0,315,0,0.00093,32670,515,.,.,1.63,0.0,515.0,8.4,6923.5,112.9,1240,531.6,263.33,775.04,112.46,1.14,1.26,50.5,614.2,91.9,128.2,10.6,230.7,0.873,0.516,13.358921738464,29.2546026044005,12038.8,192,10172.8,1476.1,8062.2,19711.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,201,2,5,160,0,180,0,0.00093,34848,605,.,.,1.52,0.0,605.0,9.2,8675.7,131.9,1420,658.3,318.48,829.96,110.24,0.95,1.12,51.6,687,81.3,115.9,9.5,206.7,0.883,0.51,14.3658807978309,33.0983028613594,12242.9,195.2,10345.2,1374.1,8563.1,20282.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,202,2,16,80,160,90,180,0.00093,32234,595,.,.,1.91,0.0,595.0,11.4,7892.4,150.7,1280,594.7,276.47,593.66,91.94,0.91,1.26,53.5,595.1,87.1,120.3,10,217.4,0.866,0.464,12.8050037178028,30.7071448225259,11302.7,180.2,9550.8,1479.1,9573.3,20603.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,203,2,7,240,0,270,0,0.00093,30056,585,.,.,1.67,0.0,585.0,9.8,7235.4,120.8,1340,438.1,228.35,788.14,105.86,0.99,1.15,47.9,698.4,77.3,101.3,8.6,187.2,0.882,0.495,12.0755613301054,32.19935363157,10429.3,166.3,8812.7,1183.7,7809.8,17806.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,204,2,11,40,120,45,135,0.00093,33541,505,.,.,1.47,0.0,505.0,7.4,6970.1,102.5,920,410.6,219.68,636.49,87.71,0.87,1.08,46.5,492.2,62.3,100,7.8,170.1,0.879,0.523,12.1789497187515,29.3662912769612,10958.1,174.7,9259.6,1276,7160.8,17696.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,205,2,1,0,0,0,0,0.00093,31799,430,.,.,0.84,0.0,430.0,3.6,5626.6,47.3,540,372.8,223.14,312.7,48.86,0.56,0.91,40.1,323.2,26.8,42.1,3.3,72.1,0.865,0.457,5.69583486689687,24.6172048997773,5469.4,87.2,4621.7,722.1,4777.1,10121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,206,2,12,40,160,45,180,0.00093,33541,730,.,.,1.4,0.0,730.0,10.2,10075.6,141.1,1360,487.5,238.21,935.57,117.63,0.77,1.07,51.1,664.5,64.5,126.2,9.2,199.9,0.888,0.545,15.2018357072638,27.9244691686907,13957.2,222.6,11793.8,1482.8,8377.3,21653.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,207,2,9,40,40,45,45,0.00093,31799,530,.,.,1.31,0.0,530.0,6.9,6935.2,90.9,1280,485.8,243.34,880.04,104.86,0.74,1.01,49.9,641.2,51.3,96.1,7.1,154.5,0.894,0.541,12.5759621923144,29.7071444703757,11260.7,179.6,9515.3,1133.8,6932.4,17581.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,208,2,3,80,0,90,0,0.00093,32670,615,.,.,1.22,0.0,615.0,7.5,8267.9,100.9,1180,519,253.87,689.87,88.83,0.73,0.93,51.1,577.2,63.6,96.8,7.7,168.1,0.886,0.509,13.5251893509628,28.4900776531493,12320.4,196.5,10410.7,1340.5,8710.4,20461.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,209,2,4,120,0,135,0,0.00093,31799,695,.,.,1.44,0.0,695.0,10.0,9094.2,131.0,1320,566,260.66,802.27,99.03,0.7,1.07,53.9,607.9,57.5,115.9,8.3,181.7,0.89,0.532,14.3280420425706,29.7453534318747,12822.6,204.5,10835.1,1337.5,8210,20382.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,210,2,10,40,80,45,90,0.00093,32234,545,.,.,1.12,0.0,545.0,6.1,7229.1,81.0,940,461.8,296.33,652.19,81.71,0.78,1.03,35.8,603.2,70.1,100.1,8.2,178.4,0.889,0.488,12.7462976174312,29.1610398379473,11501.9,183.4,9719.1,1217.7,8988.8,19925.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,211,2,15,80,80,90,90,0.00093,31799,755,.,.,1.22,0.0,755.0,9.2,9879.3,120.5,1033.5,464.9,236.54,733.02,92.28,0.69,1.11,49.1,525.8,49.7,111.4,7.7,168.7,0.888,0.543,13.698889983804,31.9663426190671,11872,189.3,10031.8,1262.9,7196.5,18491.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,212,2,8,280,0,315,0,0.00093,33541,615,.,.,1.76,0.0,615.0,10.8,8488.4,149.4,1400,531.6,269.75,892.71,109.59,0.81,1.17,49.3,710.4,69.9,127,9.5,206.3,0.891,0.521,14.4936319562665,30.4492039423806,12840.8,204.8,10850.5,1332,8634.6,20817.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,213,2,2,40,0,45,0,0.00093,31799,530,.,.,1,0.0,530.0,5.3,6935.2,69.4,1260,514,252.81,776.28,103.02,0.8,0.95,50.8,619.7,41.9,62.4,5,109.3,0.883,0.518,8.45543811722865,27.8558596639543,7770.5,123.9,6566.1,871.4,5241.9,12679.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,214,2,13,40,200,45,225,0.00093,34412,680,.,.,1.69,0.0,680.0,11.5,9629.3,162.7,1280,625.6,284.92,810.71,96.09,1.04,1.14,54.5,583,83.2,126.8,10.1,220,0.894,0.544,15.0565716965467,31.3732456919524,13162.3,209.9,11122.2,1318.3,7997.6,20438,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,215,2,6,200,0,225,0,0.00093,32670,670,.,.,1.58,0.0,670.0,10.6,9007.3,142.3,1460,562.1,279.5,872.54,112.66,1.11,1.16,50.3,726,91,114.3,9.9,215.2,0.886,0.51,13.4504382340047,31.9374791039786,11661.6,186,9854,1272.3,8198.8,19325.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,216,2,14,40,240,45,270,0.00093,32234,455,.,.,1.5,0.0,455.0,6.8,6035.3,90.5,1200,523.5,258.82,769.14,107.56,1.08,1.21,50.6,593.3,79.7,115.7,9.4,204.7,0.877,0.523,13.3396798227568,33.4033298335083,11316.5,180.5,9562.4,1337.3,7376.1,18275.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,301,3,1,0,0,0,0,0.00093,31363,345,.,.,0.87,0.0,345.0,3.0,4452.6,38.7,640,341.1,213.4,456.02,67.84,0.79,0.9,37.4,400.4,27.2,35.3,3,65.5,0.87,0.493,4.77494419172254,23.6695628563671,4642.8,74,3923.2,583.6,3444.6,7951.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,302,3,9,40,40,45,45,0.00093,33541,530,.,.,1.41,0.0,530.0,7.5,7315.2,103.1,1060,434.3,232.23,678.68,90.72,0.86,1.02,46.5,566.8,63.7,90.4,7.4,161.5,0.882,0.508,11.4662795191587,28.1874722345624,10489,167.3,8863.2,1184.8,7402.2,17450.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,303,3,12,40,160,45,180,0.00093,31799,495,.,.,1.54,0.0,495.0,7.6,6477.2,99.7,1220,501.1,236.54,813.93,107.57,0.96,1.14,52.8,575.9,67.3,113,8.7,189,0.883,0.544,13.4111915694331,31.3337265144494,11730.7,187.1,9912.4,1310,7013.5,18236,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,304,3,14,40,240,45,270,0.00093,33541,560,.,.,1.6,0.0,560.0,9.0,7729.2,123.7,1360,453.3,231.04,834.75,109.65,1.07,1.2,49,693.2,84.4,113.9,9.5,207.8,0.884,0.51,13.3842549711606,34.1016238868518,11235.2,179.2,9493.8,1247.1,7883.6,18624.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,305,3,6,200,0,225,0,0.00093,33541,660,.,.,1.82,0.0,660.0,12.0,9109.5,165.8,1180,594.1,298.01,733.14,97.86,1.08,1.16,49.8,591.9,96.3,128.1,10.8,235.1,0.882,0.515,15.8484189928177,35.2722230331339,13067.4,208.4,11042,1473.9,8914.8,21430.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,306,3,13,40,200,45,225,0.00093,32670,640,.,.,1.33,0.0,640.0,8.5,8604.0,114.4,1440,471.1,228.61,980.97,123.53,1,1.15,51.5,698.8,82.6,133.4,10.4,226.3,0.888,0.544,15.8430541838946,31.9952599614872,13724.3,218.9,11597.1,1460.4,8261.1,21318.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,307,3,3,80,0,90,0,0.00093,27007,610,.,.,1.29,0.0,610.0,7.9,6779.2,87.5,1400,558.5,270.49,869.01,104.69,0.63,0.98,51.6,678,45.9,91.5,6.6,144,0.892,0.526,12.0744112234442,28.145293655891,11051.8,176.2,9338.8,1125,7286.6,17750.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,308,3,16,80,160,90,180,0.00093,30056,600,.,.,1.52,0.0,600.0,9.1,7420.9,112.8,1420,606.5,284.54,886.07,117.43,0.94,1.17,53.1,666.2,78,129.1,9.9,217,0.883,0.531,14.5637147823144,29.6261066803249,13055.6,208.2,11032,1462.1,8294.4,20788.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,309,3,11,40,120,45,135,0.00093,30492,685,.,.,1.62,0.0,685.0,11.1,8595.0,139.2,1340,463.5,239.66,948.77,117.63,0.78,1.17,48.3,692.9,60.2,123.7,8.8,192.8,0.89,0.539,14.2367884753309,30.9854442027773,12516,199.6,10576,1311.2,7723.5,19610.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,310,3,5,160,0,180,0,0.00093,33541,700,.,.,1.41,0.0,700.0,9.9,9661.5,136.2,1220,431.5,236.31,819.41,103.59,0.67,1.14,45.2,668.1,57.4,119.7,8.5,185.6,0.888,0.515,14.3438849829921,31.9932001699957,12426,198.2,10500,1327.4,8561.5,20388.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,311,3,7,240,0,270,0,0.00093,33977,695,.,.,1.55,0.0,695.0,10.8,9717.1,150.6,1620,520.9,244.52,971.32,116.08,0.71,1.17,53.1,760.5,63.7,134,9.5,207.1,0.893,0.526,15.412789596559,30.9678428917925,13553.3,216.1,11452.6,1368.7,8966.3,21787.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,312,3,4,120,0,135,0,0.00093,33106,795,.,.,1.49,0.0,795.0,11.8,10830.2,161.4,1660,549,249.61,905.76,110.44,0.77,1.12,54.5,754.7,67.4,117.6,8.9,193.8,0.891,0.511,14.2750104524809,31.684070943146,12422.6,198.1,10497.1,1279.9,8746.9,20523.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,313,3,15,80,80,90,90,0.00093,30492,660,.,.,1.57,0.0,660.0,10.4,8281.3,130.0,1580,442.1,216.23,889.32,110.98,0.84,1.11,51.1,772.8,76.8,116.8,9.3,202.8,0.889,0.502,14.4885515593242,32.5523782559456,12448.2,198.5,10518.7,1312.6,9140.2,20971.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,314,3,10,40,80,45,90,0.00093,34848,680,.,.,1.4,0.0,680.0,9.5,9751.2,136.5,1560,528.1,239.2,991.91,121.19,0.87,1.16,54.7,706.6,73.1,136.8,10.1,220,0.891,0.545,15.6009224335637,29.7587932193264,13959,222.6,11795.4,1441.1,8402.5,21639.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,315,3,8,280,0,315,0,0.00093,32670,645,.,.,1.83,0.0,645.0,11.8,8671.2,158.7,1540,576.5,280.06,981.97,126.53,1.11,1.16,51.4,748.1,93.2,127.9,10.6,231.7,0.886,0.529,14.8332042144755,30.9487615130108,13047.3,208.1,11024.9,1420.6,8399.4,20845,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,316,3,2,40,0,45,0,0.00093,30492,450,.,.,1.23,0.0,450.0,5.5,5646.4,69.5,900,392.1,241.24,593.93,81.27,0.7,0.87,38.5,553.7,42.7,56.9,4.8,104.4,0.88,0.483,8.40044594058418,27.6226565616274,7744.9,123.5,6544.5,895.5,6101.5,13541.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,401,4,4,120,0,135,0,0.00093,30928,590,.,.,1.46,0.0,590.0,8.6,7508.8,109.6,1400,424.8,217.63,808.17,119.53,0.93,1.08,48.8,717.2,85.3,111.6,9.4,206.3,0.871,0.491,13.8189982032132,30.5435995536426,12226.5,195,10331.4,1528,9168.9,21028.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,402,4,16,80,160,90,180,0.00093,30492,560,.,.,1.71,0.0,560.0,9.6,7026.6,120.2,1520,476.5,227.57,888.58,118.82,1.09,1.13,52.2,725.9,85.8,108.9,9.3,204.1,0.882,0.513,13.2096687953574,32.2110810217375,11406.8,181.9,9638.8,1288.9,7874.4,18802.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,403,4,9,40,40,45,45,0.00093,32234,710,.,.,1.17,0.0,710.0,8.3,9417.8,110.2,1180,518.2,262.22,788.25,99.95,0.86,0.99,49.4,597.1,59.7,90.7,7.2,157.7,0.887,0.531,12.0243553757669,29.1896407685881,10846.1,173,9164.9,1162.1,6942.5,17269.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,404,4,15,80,80,90,90,0.00093,34848,530,.,.,1.67,0.0,530.0,8.9,7600.2,126.9,1460,521.9,255.62,866.77,114.23,1.01,1.13,51,715.1,83.9,113.7,9.5,207.1,0.884,0.511,13.4239842128074,30.3374568711605,11912.3,190,10065.9,1326.6,8304.4,19696.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,405,4,7,240,0,270,0,0.00093,33106,655,.,.,2.23,0.0,655.0,14.6,8923.0,199.0,1600,569.2,260.51,893.54,113.26,1.04,1.17,54.2,732.3,100.1,137.5,11.4,249,0.888,0.514,15.6424713517907,30.2176597715344,13904.8,221.7,11749.5,1489.3,9629.1,22868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,406,4,10,40,80,45,90,0.00093,30928,460,.,.,1.51,0.0,460.0,6.9,5854.3,88.4,1300,550.7,277.32,880.32,107.38,1,1.11,49.6,654.7,70.5,105.2,8.4,184.2,0.891,0.536,13.3295554353993,33.9146991622239,11221.1,178.9,9481.8,1156.6,7051.1,17689.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,407,4,5,160,0,180,0,0.00093,33541,595,.,.,1.47,0.0,595.0,8.7,8212.3,120.7,1640,500.2,229.48,913.5,120.3,0.99,1.12,54.1,752.4,95.3,130.9,10.9,237,0.884,0.511,15.7786151020929,31.1991539212496,13828.5,220.5,11685.1,1538.8,9624.3,22848.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,408,4,12,40,160,45,180,0.00093,30492,605,.,.,1.51,0.0,605.0,9.1,7591.2,114.6,1320,437.2,230.72,904.01,120.79,1.02,1.13,47.2,696.6,83.9,120.6,9.8,214.3,0.882,0.525,14.1356567489813,29.8599640933573,12629.8,201.4,10672.2,1426,8223.5,20321.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,409,4,13,40,200,45,225,0.00093,28750,570,.,.,1.65,0.0,570.0,9.4,6743.4,111.3,1580,508.1,240.88,998.52,124.68,1.15,1.15,52.6,749,90.2,120.3,10.1,220.6,0.889,0.533,14.5154362471407,33.0612974325371,12377.2,197.4,10458.7,1305.9,7845.7,19610.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,410,4,2,40,0,45,0,0.00093,32234,665,.,.,1.25,0.0,665.0,8.3,8820.9,110.3,1400,565.5,265.67,835.85,96.05,0.86,0.88,53,657.7,54.1,70.3,6,130.4,0.897,0.526,11.357017365974,34.6270466949666,9457.5,150.8,7991.6,918.3,6288.4,15198.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,411,4,8,280,0,315,0,0.00093,33541,700,.,.,1.77,0.0,700.0,12.4,9661.5,171.0,1800,498.7,224.22,1026.3,131.4,1.02,1.23,55,809.3,98.1,150,11.9,259.9,0.886,0.522,16.5059243003014,31.3812940339991,14427.7,230.1,12191.4,1560.9,9613.6,23365.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,2014,IA,MasonCity,High,412,4,1,0,0,0,0,0.00093,32234,505,.,.,0.98,0.0,505.0,4.9,6698.6,65.6,800,373.2,228.72,489.98,65.83,0.73,0.83,38.7,490.3,31.8,36.1,3.3,71.1,0.882,0.468,5.53474287520717,27.0057739895518,5146.4,82.1,4348.7,584.3,4351.4,9284.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
